rule_id,observer_id,sample_count,seed_count,OBS-AUTOCORR-TIME,OBS-COMPRESSION,OBS-HAMMING,OBS-PERTURB-GROWTH,OBS-SHANNON
231,OBSERVER-EBID-CORE,4,4,1,0.7656098005836576,0.007782101167315161,0.000006970574820769374,0.48790113271034186
232,OBSERVER-EBID-CORE,4,4,2,0.33428076361867703,0.009727626459143959,0.000008462678696141732,0.6922759736047253
233,OBSERVER-EBID-CORE,4,4,3,0.10309764105058367,0.0038910505836575807,-0.00004189025954590158,0.1875683887602016
234,OBSERVER-EBID-CORE,4,4,5,0.013869467412451361,0,-0.000057368053477002906,0
235,OBSERVER-EBID-CORE,4,4,3,0.00970482733463035,0,-0.000055430545459728345,0
236,OBSERVER-EBID-CORE,4,4,1,0.5040278453307393,0.005836575875486371,0.0000028060460939838374,0.6568019954267841
237,OBSERVER-EBID-CORE,4,4,2,0.2540658438715953,0.0038910505836575807,-0.0000027169652656033976,0.37442713323256605
238,OBSERVER-EBID-CORE,4,4,3,0.007835299124513619,0,-0.000017437572155470987,0
239,OBSERVER-EBID-CORE,4,4,2,0.006011369163424124,0,-0.00001104602271917447,0
240,OBSERVER-EBID-CORE,4,4,0,1.0271461575875487,0.0038910505836575807,0,0.6927610022284093
241,OBSERVER-EBID-CORE,4,4,1,1.0271385578793775,0.0038910505836575807,0,0.6654736481688432
242,OBSERVER-EBID-CORE,4,4,1.5,1.3472914640077822,0.004863813229571976,4.45404141902199e-8,0.6400160496114881
243,OBSERVER-EBID-CORE,4,4,1,1.02715375729572,0.005836575875486371,0.0000028060460939838374,0.5706773794165245
244,OBSERVER-EBID-CORE,4,4,1,0.7646066391050583,0.0029182879377431855,-0.0000014030230469919187,0.6593235003725044
245,OBSERVER-EBID-CORE,4,4,1,0.7645990393968871,0.0009727626459143952,-0.000004209069140975756,0.5674056386177766
246,OBSERVER-EBID-CORE,4,4,2,0.6724601775291829,0.0038910505836575807,-0.000001358482632801699,0.4529622362566356
247,OBSERVER-EBID-CORE,4,4,1,0.5175325267509727,0.0029182879377431855,-0.0000014030230469919187,0.38505361201698024
248,OBSERVER-EBID-CORE,4,4,5,0.014112658073929961,0,-0.000057368053477002906,0
249,OBSERVER-EBID-CORE,4,4,3,0.00982642266536965,0,-0.00004496354812502674,0
250,OBSERVER-EBID-CORE,4,4,3,0.009735226167315175,0,-0.000017615733812231865,0
251,OBSERVER-EBID-CORE,4,4,2,0.00654334873540856,0,-0.000018885135616653127,0
252,OBSERVER-EBID-CORE,4,4,3,0.007820099708171206,0,-0.000017437572155470987,0
253,OBSERVER-EBID-CORE,4,4,2,0.005996169747081712,0,-0.000008329057453571073,0
254,OBSERVER-EBID-CORE,4,4,2,0.005312196011673152,0,-0.000009642999672182551,0
255,OBSERVER-EBID-CORE,4,4,1,0.004050644455252918,0,-0.000005612092187967675,0
